0.20591,-0.8
0.18335,0.071228
0.41057,0.37317
0.28747,0.74175
0.26464,0.83479
0.47977,0.79342
0.63159,0.69944
0.18261,0.61374
0.46701,0.6
0.46063,0.65455
0.077219,0.76611
0.19037,0.63818
0.3921,0.52715
0.21344,0.5
0.21232,0.5
0.18028,0.5
0.18532,0.5
0.10517,0.49597
0.076007,0.43835
0.42226,0.42
0.18386,0.42
0.33263,0.42
0.24459,0.42
0.25835,0.40157
0.20361,0.14605
0.18222,0.06
0.18071,0.06
0.11697,0.06
0.16972,0.062364
0.47171,0.11738
0.17628,0.14
0.38653,0.13379
0.082117,0.06006
0.36468,-0.022805
0.70604,-0.11539
0.60535,-0.14
0.17634,-0.14
0.36398,-0.13999
0.28291,-0.089825
0.14746,-0.040008
0.12725,-0.04
0.080408,-0.04
0.50657,-0.04
0.21128,-0.04
0.10356,-0.04
0.66691,-0.04
0.26859,-0.04
0.27758,-0.04
0.34973,-0.035865
0.37262,0.073493
0.10697,0.26735
0.36792,0.33997
0.1629,0.344
0.33484,0.44752
0.21261,0.55846
0.4853,0.56
0.20154,0.56
0.42589,0.56313
-0.0058977,0.57808
0.095064,0.50243
0.14035,0.5
0.1411,0.49979
0.23889,0.43212
0.098579,0.32613
0.097512,0.22653
0.20045,0.14449
0.11411,0.11849
0.37073,0.030635
0.12577,-0.058353
0.20095,-0.19615
0.16262,-0.36187
0.17036,-0.46586
0.31572,-0.57138
0.095097,-0.53876
0.41167,-0.35198
0.25297,-0.22822
0.20656,-0.14287
0.28362,-0.099182
0.19756,-0.052257
0.19816,0.021896
0.10493,0.076672
0.43409,0.13902
0.24914,0.14
0.37845,0.14
0.29327,0.14
0.19183,0.14
0.31534,0.14
0.41184,0.14
0.028298,0.15105
0.18396,0.26869
0.15788,0.32596
0.29125,0.42949
0.18343,0.44
0.17212,0.31598
0.34114,0.043239
0.47802,0.11918
0.11646,0.15999
0.11846,0.16
0.51044,0.16
0.2492,0.16
0.117,0.16
0.30912,0.16
0.17252,0.16
0.27496,0.16
0.28076,0.16
0.27489,0.16
0.11719,0.16
-0.0077075,0.16
0.38692,0.16
0.41091,0.20817
0.32341,0.34247
0.18292,0.40848
0.41314,0.46859
0.21726,0.48
0.21865,0.48
0.23313,0.48
0.10815,0.48788
0.29932,0.59259
0.40157,0.69744
0.17589,0.6791
0.40323,0.53987
0.47293,0.1894
0.40409,0.14
0.43816,0.14
0.086532,0.14
0.40262,0.14
0.38619,0.14
0.68388,0.14
0.082203,0.14
0.56386,0.14
0.26686,0.14
0.1531,0.15591
0.10795,0.2147
0.15728,0.22056
0.39238,0.28026
0.20518,0.3481
0.34387,0.41698
0.24645,0.42
0.69672,0.42
0.6744,0.46295
0.20658,0.52434
0.56846,0.58277
0.36351,0.61256
0.52994,0.67516
0.52128,0.69776
0.32375,0.73463
0.23614,0.77982
0.28252,0.78
0.19807,0.78
0.55251,0.78
0.43093,0.75839
0.13375,0.74377
0.79726,0.82871
0.5355,0.84
0.48306,0.84
0.467,0.84
0.35646,0.84005
0.29954,0.89124
0.69104,0.81221
0.18531,0.7007
0.21968,0.72333
0.15437,0.89015
0.23061,0.57281
0.23118,0.14629
0.25381,-0.24042
0.33194,-0.32065
0.38285,-0.15075
0.48584,0.23988
0.20384,0.5
0.1833,-0.64
0.20514,-0.64
0.19955,-0.64
0.0022889,-0.63512
0.10203,-0.55971
-0.17427,-0.62028
-0.16636,-0.7181
-0.10636,-0.67784
-0.15269,-0.66
0.19689,-0.6714
-0.39866,-0.77541
-0.33399,-0.8
-0.49326,-0.8
-0.41004,-0.8
-0.40928,-0.8
-0.41969,-0.81658
0.14723,-0.85686
-0.15408,-0.7888
-0.41755,-0.71217
-0.2277,-0.7
-0.44793,-0.7
-0.57183,-0.7
-0.31708,-0.7
-0.6473,-0.7
-0.62526,-0.7
-0.50028,-0.7
-0.34768,-0.7
-0.55919,-0.7
0.19374,-0.64722
0.27583,-0.39128
0.21272,-0.22352
0.28429,-0.051932
0.3995,0.15541
0.32923,0.24144
0.4229,0.31515
0.13168,0.41325
0.31961,0.57038
0.26518,0.51359
0.39576,0.48
0.33764,0.48
0.39087,0.45265
0.34124,0.36619
0.39627,0.36552
0.49103,0.42444
0.32599,0.44
0.46608,0.44
0.28497,0.44
0.37184,0.44
0.45544,0.44
0.14896,0.44
0.41478,0.44
0.3691,0.44
0.41378,0.44
0.42087,0.44
0.47224,0.44
0.45352,0.44
0.20886,0.44
0.2125,0.44
0.26527,0.44
0.38024,0.44
0.45524,0.44
0.39612,0.44
0.39702,0.44
0.46856,0.44
0.34074,0.44
0.37442,0.44
0.3672,0.44
0.38142,0.44
0.46487,0.44
0.39497,0.44
0.057262,0.44
0.37064,0.44
0.25706,0.44
0.37409,0.44
0.42392,0.44
0.4666,0.44
0.27656,0.44
0.3334,0.44
0.44345,0.44
0.33315,0.44
0.17615,0.525
0.13528,0.49775
0.22404,0.38
0.20634,0.38159
0.18541,0.47714
0.17648,0.55941
0.074487,0.56
-0.03741,0.56
0.021175,0.56
-0.02481,0.56
0.16187,0.50695
0.43591,0.23012
0.3619,0.18
0.27323,0.18
0.0085817,0.18
0.0097544,0.18086
0.19713,0.23118
-0.033875,0.26
-0.098562,0.26
0.29908,0.30441
0.27673,0.54334
0.25162,0.77888
-0.048582,0.98417
-0.14976,0.47626
-0.22517,0.016182
0.1291,-0.05686
-0.3585,-0.077091
-0.066096,-0.16718
-0.24221,-0.18
-0.2737,-0.18
-0.048502,-0.18
-0.002549,-0.18
0.25781,-0.18
-0.14284,-0.18
-0.097658,-0.18
-0.075352,-0.18
-0.13162,-0.18
-0.10267,-0.18
-0.086549,-0.18
-0.0044215,-0.18
-0.032409,-0.18
-0.070772,-0.18
-0.11017,-0.18
-0.11264,-0.18
-0.13337,-0.18
-0.15696,-0.18
-0.10603,-0.18
-0.1404,-0.18
-0.11601,-0.18
0.156,-0.18
0.35091,-0.18
0.24267,-0.18
0.51301,-0.18
0.48259,-0.18
0.20997,-0.18
0.34943,-0.18
0.36223,-0.18
0.5081,-0.18
0.38838,-0.18
0.27364,-0.17244
0.34169,0.020792
0.13586,0.17013
0.2456,0.21608
0.26829,0.22
0.47272,0.25784
0.34307,0.38118
0.35414,0.44
0.35155,0.44063
0.37643,0.52254
0.17122,0.58
0.29179,0.58
0.36952,0.58
0.53755,0.58
0.41981,0.58
0.33097,0.58
0.36813,0.66023
0.1691,0.69454
0.0011169,0.482
-0.20307,0.40055
-0.15202,0.40141
0.16955,0.46568
0.20565,0.5
0.38248,0.5
0.16384,0.5
0.2979,0.5
0.14498,0.5
-0.075487,0.5
0.046506,0.49866
0.2198,0.36987
0.25444,0.21684
0.34821,0.096481
-0.21486,-0.038605
-0.48071,-0.099457
0.30423,-0.1
-0.14567,-0.1
-0.13941,-0.1
0.17316,-0.1
