0.23843,0.02
0.0865,0.023216
0.32529,0.28535
0.70621,0.58416
0.59474,0.6
0.61808,0.6
0.64017,0.6
0.62341,0.6
0.76441,0.6
0.62731,0.6
0.58199,0.6
0.59015,0.6
0.66092,0.6
0.68953,0.6
0.65009,0.6
0.58961,0.6
0.63969,0.6
0.61028,0.6
0.59571,0.6
0.60067,0.6
0.6102,0.6
0.61003,0.6
0.56715,0.6
0.64769,0.6
0.65548,0.6
0.59643,0.6
0.60678,0.6
0.58731,0.6
0.61486,0.6
0.60005,0.6
0.54355,0.6
0.71444,0.62031
0.73378,0.85414
0.90421,0.92
0.84152,0.92
0.83321,0.92
0.85869,0.92
0.65626,0.92
0.75141,0.92
0.92465,0.92
0.88302,0.92
0.9012,0.92
0.91052,0.92
0.84745,0.92
0.88898,0.92
0.80049,0.92
0.80714,0.92
0.90482,0.92
0.87988,0.92
0.89198,0.92
0.89511,0.92
0.86123,0.92
0.80792,0.92
0.87443,0.92
0.71362,0.92
0.34471,0.79755
-0.40119,-0.24419
-0.23678,-0.64726
0.20133,-0.80134
-0.056466,-0.1584
0.38104,0.15106
0.20413,0.14
0.1901,0.14
0.34093,0.14
0.13708,0.14
0.11891,0.14
0.1918,0.14
0.14985,0.14
0.20282,0.14
0.24815,0.15573
0.29915,0.38487
0.40149,0.46
0.47619,0.46
0.54907,0.46
0.52289,0.46
0.45465,0.46
0.45871,0.46
0.4629,0.46
0.67084,0.46248
0.47941,0.54226
0.5587,0.58
0.52573,0.58
0.55143,0.58
0.59092,0.58
0.58154,0.58
0.58728,0.58
0.59992,0.58
0.61893,0.58
0.5517,0.58
0.61668,0.58
0.54954,0.58
0.60687,0.58
0.64702,0.58
0.47449,0.58
0.052928,0.48014
0.25535,0.23171
0.20149,0.22
0.268,0.22
0.21259,0.22
0.21468,0.22
0.24167,0.22
0.17791,0.22
-0.24929,0.047909
-0.001335,-0.37709
-0.2821,-0.42
-0.010292,-0.29629
0.54675,0.42992
0.56457,0.58
0.56391,0.58
0.5721,0.58
0.60265,0.58
0.67418,0.58
0.61347,0.58
0.63616,0.58
0.58553,0.58
0.57834,0.58
0.62256,0.58
0.65165,0.66839
0.77701,0.81763
0.82544,0.82
0.80571,0.82
0.78459,0.82
0.69492,0.82
0.76645,0.82
0.82,0.82
0.78014,0.82
0.85263,0.82
0.85457,0.82
0.75459,0.82
0.8328,0.82
0.82557,0.82
0.79956,0.82
0.79242,0.82
0.79553,0.82
0.8148,0.82
0.77738,0.82
0.6634,0.82
0.78888,0.82
0.76879,0.82
0.68681,0.82
0.82727,0.82
0.78886,0.82
0.81556,0.82
0.59272,0.82
0.52445,0.82
0.54201,0.82
0.59637,0.82
0.59703,0.82
0.86391,0.82
0.79574,0.82
0.76694,0.82
0.77783,0.82
0.76404,0.82
0.41638,0.82
0.47411,0.82
0.59407,0.82
0.58614,0.79758
0.57975,0.6327
0.62718,0.6
0.6108,0.6
0.58909,0.59941
0.42095,0.1543
0.19873,-0.5083
-0.20797,-0.77253
-0.13712,-0.84
-0.58568,-0.65836
-0.11019,0.26499
0.45121,0.44
0.59546,0.44
0.47061,0.44
0.41537,0.44
0.48336,0.44
0.4506,0.44
0.41822,0.44
0.56324,0.44
0.50603,0.44
0.32034,0.44
0.39372,0.44
0.44345,0.44
0.40655,0.44
0.41994,0.44
0.44596,0.44
0.58841,0.44
-0.071982,0.44
0.75539,0.44
0.64757,0.44
