Arousal,Valence
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,52
51,53
51,54
51,55
51,56
51,57
51,58
51,59
51,60
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
51,61
52,61
53,61
54,61
55,61
56,61
57,61
59,61
61,61
63,61
64,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
65,61
