0, 50, 50, 0
1, 49, 49, 0
2, 49, 49, 0
3, 49, 49, 0
4, 49, 49, 0
5, 49, 49, 0
6, 49, 49, 0
7, 49, 49, 0
8, 49, 49, 0
9, 49, 49, 0
10, 49, 49, 0
11, 49, 49, 0
12, 49, 49, 0
13, 49, 49, 0
14, 49, 49, 0
15, 49, 49, 0
16, 49, 49, 0
17, 49, 49, 0
18, 49, 49, 0
19, 49, 49, 0
20, 49, 49, 0
21, 49, 49, 0
22, 49, 49, 0
23, 49, 49, 0
24, 49, 49, 0
25, 49, 49, 0
26, 49, 49, 0
27, 49, 49, 0
28, 49, 49, 0
29, 49, 49, 0
30, 49, 49, 0
31, 49, 49, 0
32, 49, 49, 0
33, 49, 49, 0
34, 49, 49, 0
35, 49, 49, 0
36, 49, 49, 0
37, 49, 49, 0
38, 49, 49, 0
39, 49, 49, 0
40, 49, 49, 0
41, 49, 49, 0
42, 49, 49, 0
43, 49, 49, 0
44, 49, 49, 0
45, 49, 49, 0
46, 49, 49, 0
47, 49, 49, 0
48, 49, 49, 0
49, 49, 49, 0
50, 49, 49, 0
51, 49, 49, 0
52, 49, 49, 0
53, 49, 49, 0
54, 49, 49, 0
55, 49, 49, 0
56, 49, 49, 0
57, 49, 49, 0
58, 49, 49, 0
59, 49, 49, 0
60, 49, 49, 0
61, 49, 49, 0
62, 49, 49, 0
63, 49, 49, 0
64, 49, 49, 0
65, 49, 49, 0
66, 49, 49, 0
67, 49, 49, 0
68, 49, 49, 0
69, 49, 49, 0
70, 49, 49, 0
71, 49, 49, 0
72, 49, 49, 0
73, 49, 49, 0
74, 49, 49, 0
75, 49, 49, 0
76, 49, 49, 0
77, 49, 49, 0
78, 49, 49, 0
79, 49, 49, 0
80, 49, 49, 0
81, 49, 49, 0
82, 49, 49, 0
83, 49, 49, 0
84, 49, 49, 0
85, 49, 49, 0
86, 49, 49, 0
87, 49, 49, 0
88, 49, 49, 0
89, 49, 49, 0
90, 49, 49, 0
91, 49, 49, 0
92, 49, 49, 0
93, 49, 49, 0
94, 49, 49, 0
95, 49, 49, 0
96, 49, 49, 0
97, 49, 49, 0
98, 49, 49, 0
99, 49, 49, 0
100, 49, 49, 0
101, 49, 49, 0
102, 49, 49, 0
103, 49, 49, 0
104, 49, 49, 0
105, 49, 49, 0
106, 49, 49, 0
107, 49, 49, 0
108, 49, 49, 0
109, 49, 49, 0
110, 49, 49, 0
111, 49, 49, 0
112, 49, 49, 0
113, 49, 49, 0
114, 49, 49, 0
115, 49, 49, 0
116, 49, 49, 0
117, 49, 49, 0
118, 49, 49, 0
119, 49, 49, 0
120, 49, 49, 0
121, 49, 49, 0
122, 49, 49, 0
123, 49, 49, 0
124, 49, 49, 0
125, 49, 49, 0
126, 49, 49, 0
127, 49, 49, 0
128, 49, 49, 0
129, 49, 49, 0
130, 49, 49, 0
131, 49, 49, 0
132, 49, 49, 0
133, 49, 49, 0
134, 49, 49, 0
135, 49, 49, 0
136, 49, 49, 0
137, 49, 49, 0
138, 49, 49, 0
139, 49, 49, 0
140, 49, 49, 0
141, 49, 49, 0
142, 49, 49, 0
143, 49, 49, 0
144, 49, 49, 0
145, 49, 49, 0
146, 49, 49, 0
147, 49, 49, 0
148, 49, 49, 0
149, 49, 49, 0
150, 49, 49, 0
151, 49, 49, 0
152, 49, 49, 0
153, 49, 49, 0
154, 49, 49, 0
155, 49, 49, 0
156, 49, 49, 0
157, 49, 49, 0
158, 49, 49, 0
159, 49, 49, 0
160, 49, 49, 0
161, 49, 49, 0
162, 49, 49, 0
163, 49, 49, 0
164, 49, 49, 0
165, 49, 49, 0
166, 49, 49, 0
167, 49, 49, 0
168, 49, 49, 0
169, 49, 49, 0
170, 49, 49, 0
171, 49, 49, 0
172, 49, 49, 0
173, 49, 49, 0
174, 49, 49, 0
175, 49, 49, 0
176, 49, 49, 0
177, 49, 49, 0
178, 49, 49, 0
179, 49, 49, 0
180, 49, 49, 0
181, 49, 49, 0
182, 49, 49, 0
183, 49, 49, 0
184, 49, 49, 0
185, 49, 49, 0
186, 49, 49, 0
187, 49, 49, 0
188, 49, 49, 0
189, 49, 49, 0
190, 49, 49, 0
191, 49, 49, 0
192, 49, 49, 0
193, 49, 49, 0
194, 49, 49, 0
195, 49, 49, 0
196, 49, 49, 0
197, 49, 49, 0
198, 49, 49, 0
199, 49, 49, 0
200, 49, 49, 0
201, 49, 49, 0
202, 49, 49, 0
203, 49, 49, 0
204, 49, 49, 0
205, 49, 49, 0
206, 49, 49, 0
207, 49, 49, 0
208, 49, 49, 0
209, 49, 49, 0
210, 49, 49, 0
211, 49, 49, 0
212, 49, 49, 0
213, 49, 49, 0
214, 49, 49, 0
215, 49, 49, 0
216, 49, 49, 0
217, 49, 49, 0
218, 49, 49, 0
219, 49, 49, 0
220, 49, 49, 0
221, 49, 49, 0
222, 49, 49, 0
223, 49, 49, 0
224, 49, 49, 0
225, 49, 49, 0
226, 49, 49, 0
227, 49, 49, 0
228, 49, 49, 0
229, 49, 49, 0
230, 49, 49, 0
231, 49, 49, 0
232, 49, 49, 0
233, 49, 49, 0
234, 49, 49, 0
235, 49, 49, 0
236, 49, 49, 0
237, 49, 49, 0
238, 49, 49, 0
239, 49, 49, 0
240, 49, 49, 0
241, 49, 49, 0
242, 49, 49, 0
243, 49, 49, 0
244, 49, 49, 0
245, 49, 49, 0
246, 49, 49, 0
247, 49, 49, 0
248, 49, 49, 0
249, 49, 49, 0
250, 49, 49, 0
251, 49, 49, 0
252, 49, 49, 0
253, 49, 49, 0
254, 49, 49, 0
255, 49, 49, 0
256, 49, 49, 0
257, 49, 49, 0
258, 49, 49, 0
259, 49, 49, 0
260, 49, 49, 0
261, 49, 49, 0
262, 49, 49, 0
263, 49, 49, 0
264, 49, 49, 0
265, 49, 49, 0
266, 49, 49, 0
267, 49, 49, 0
268, 49, 49, 0
269, 49, 49, 0
270, 49, 49, 0
271, 49, 49, 0
272, 49, 49, 0
273, 49, 49, 0
274, 49, 49, 0
275, 49, 49, 0
276, 49, 49, 0
277, 49, 49, 0
278, 49, 49, 0
279, 49, 49, 0
280, 49, 49, 0
281, 49, 49, 0
282, 49, 49, 0
283, 49, 49, 0
284, 49, 49, 0
285, 49, 49, 0
286, 49, 49, 0
287, 49, 49, 0
288, 49, 49, 0
289, 49, 49, 0
290, 49, 49, 0
291, 49, 49, 0
292, 49, 49, 0
293, 49, 49, 0
294, 49, 49, 0
295, 49, 49, 0
296, 49, 49, 0
297, 49, 49, 0
298, 49, 49, 0
299, 49, 49, 0
300, 49, 49, 0
301, 49, 49, 0
302, 49, 49, 0
303, 49, 49, 0
304, 49, 49, 0
305, 49, 49, 0
306, 49, 49, 0
307, 49, 49, 0
308, 49, 49, 0
309, 49, 49, 0
310, 49, 49, 0
