0.41955,-0.36
0.40384,-0.1429
0.40222,-0.1
0.40391,-0.1
0.40255,-0.1
0.41808,-0.1
0.40629,-0.1
0.41808,-0.1
0.40255,-0.1
0.40629,-0.1
0.40391,-0.051703
0.40629,0.086453
0.40391,0.11484
0.41808,0.28165
0.40391,0.37952
0.40255,0.44451
0.40629,0.48
0.40222,0.48
0.40391,0.48
0.40391,0.48
0.40391,0.48
0.41808,0.48
0.40222,0.48
0.40222,0.48
0.40255,0.48
0.40629,0.48
0.40391,0.48
0.40255,0.48
0.41808,0.48
0.40391,0.48
0.40222,0.48
0.40255,0.48
0.40222,0.48
0.40255,0.48
0.41808,0.48
0.40629,0.48
0.41808,0.48
0.40255,0.48
0.40391,0.48
0.40629,0.48
0.40629,0.48
0.40222,0.48
0.40391,0.48
0.40222,0.48
0.40222,0.48
0.40255,0.48
0.41808,0.48
0.41808,0.48
0.41808,0.48
0.40255,0.48
0.40629,0.48
0.40629,0.48
0.40391,0.48
0.40255,0.48
0.40629,0.47123
0.40391,0.42621
0.40255,0.42
0.40391,0.42
0.40629,0.42
0.40391,0.42
0.41808,0.42
0.41808,0.42
0.41808,0.42
0.40222,0.42
0.40255,0.42
0.40629,0.42
0.40222,0.42
0.40222,0.42
0.40391,0.42
0.40222,0.42
0.40222,0.42
0.40255,0.42
0.40629,0.42
0.41808,0.42
0.40629,0.42
0.40255,0.42
0.40255,0.42
0.41808,0.42
0.40391,0.42
0.40629,0.42
0.40222,0.42679
0.40629,0.49889
0.41808,0.49559
0.40391,0.51332
0.40222,0.52
0.40629,0.52
0.40222,0.52
0.40629,0.52
0.40391,0.52
0.40255,0.52
0.41809,0.52
0.40222,0.52
0.41809,0.52
0.40629,0.52
0.40255,0.52
0.40629,0.52
0.40222,0.52
0.40391,0.52
0.40222,0.52
0.40629,0.52
0.40222,0.52
0.40629,0.52
0.40391,0.52
0.41808,0.52
0.40222,0.52
0.40255,0.52
0.41808,0.52
0.40222,0.52
0.40222,0.52
0.40222,0.52
0.41808,0.52
0.40391,0.52
0.40255,0.52
0.41808,0.52
0.40255,0.52
0.40391,0.52
0.40255,0.52
0.40255,0.52
0.40255,0.52
0.40222,0.52
0.40255,0.52
0.40391,0.52
0.40629,0.52
0.40255,0.52
0.40222,0.52
0.41808,0.52
0.40629,0.52
0.41808,0.52
0.40222,0.52
0.40629,0.52
0.40391,0.52
0.40629,0.52
0.40629,0.52
0.40391,0.52
0.41808,0.52
0.40391,0.52
0.40629,0.52
0.40629,0.52
0.41808,0.52
0.40255,0.52
0.40391,0.52
0.40255,0.52
0.40255,0.52
0.41809,0.52
0.40391,0.52
0.40255,0.52
0.41808,0.52
0.40391,0.52
0.40222,0.52
0.41808,0.52
0.40255,0.52
0.40222,0.52
0.40391,0.52
0.40629,0.52
0.41808,0.52
0.41808,0.52
0.40629,0.52
0.41808,0.52
0.40629,0.52
0.41808,0.52
0.40222,0.52
0.40255,0.52
0.40222,0.52
0.40222,0.52
0.40629,0.52
0.40391,0.52
0.40255,0.52
0.40255,0.52
0.40629,0.52
0.40222,0.52
0.41808,0.52
0.40255,0.52
0.40391,0.52
0.41808,0.52
0.40391,0.52
0.40222,0.52
0.40255,0.52
0.40391,0.52
0.40629,0.52
0.41808,0.52
0.40222,0.52
0.40629,0.52
0.40391,0.52
0.40391,0.52
0.40391,0.52
0.41808,0.52
0.40255,0.52
0.41808,0.46694
0.40629,0.29748
0.40255,0.18725
0.40222,0.15696
0.41808,0.036895
0.40629,0.02
0.40255,0.02
0.40222,0.02
0.41808,0.02
0.40255,0.02
0.40391,0.02
0.40222,0.01973
0.40222,-0.10972
0.40629,-0.29188
0.40255,-0.41776
0.40222,-0.42
0.40391,-0.42337
0.40629,-0.43828
0.41808,-0.44
