Arousal,Valence
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
100,1
99,1
98,1
97,1
96,1
95,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
94,1
93,1
92,1
90,1
90,1
89,1
87,1
87,1
86,1
86,1
86,1
86,1
86,1
86,1
86,1
86,1
86,1
86,1
86,1
86,1
85,1
82,2
80,4
78,6
76,8
75,10
75,12
75,14
75,14
75,14
75,14
75,14
75,14
75,14
75,14
75,14
75,14
75,14
75,14
75,14
75,14
75,15
75,19
75,21
75,23
75,23
75,27
75,28
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
75,29
74,29
73,29
72,29
71,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,29
70,30
70,34
70,36
70,38
70,40
70,42
70,44
70,46
70,48
70,50
70,51
70,51
70,51
70,51
70,51
70,51
70,51
70,51
70,51
70,51
70,51
70,55
70,57
70,59
70,61
70,63
70,65
70,67
70,69
70,70
70,70
70,70
70,70
70,70
70,70
70,70
70,70
70,70
70,70
70,70
70,70
70,70
70,70
70,70
70,71
70,73
70,75
70,77
70,79
70,81
70,83
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
70,85
69,85
68,85
67,85
66,85
65,85
64,85
63,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
62,85
61,85
60,85
59,85
58,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
57,85
