0.0017986	1.9554	0
0.0035971	1.913	0
0.0053957	1.9978	0
0.0071942	2.0189	0
0.0089928	1.8918	0
0.010791	1.9342	0
0.01259	1.7223	0
0.014388	2.0189	0
0.016187	1.8918	0
0.017986	2.2097	0
0.019784	2.0825	0
0.021583	2.0613	0
0.023381	1.8918	0
0.02518	1.8706	0
0.026978	1.8706	0
0.028777	1.8918	0
0.030576	2.0189	0
0.032374	1.8918	0
0.034173	2.0825	0
0.035971	1.9766	0
0.03777	1.8918	0
0.039568	1.807	0
0.041367	1.9342	0
0.043165	1.9554	0
0.044964	1.9342	0
0.046763	2.1673	0
0.048561	1.8494	0
0.05036	1.9978	0
0.052158	1.9554	0
0.053957	1.8918	0
0.055755	1.9766	0
0.057554	1.8282	0
0.059353	2.0825	0
0.061151	1.913	0
0.06295	2.1673	0
0.064748	2.0189	0
0.066547	1.9342	0
0.068345	1.8918	0
0.070144	1.8918	0
0.071942	2.0189	0
0.073741	1.913	0
0.07554	2.0401	0
0.077338	1.8282	0
0.079137	2.0401	0
0.080935	1.807	0
0.082734	1.9342	0
0.084532	1.913	0
0.086331	1.9342	0
0.088129	1.913	0
0.089928	1.8918	0
0.091727	2.1037	0
0.093525	1.8706	0
0.095324	2.1673	0
0.097122	1.9342	0
0.098921	1.9554	0
0.10072	1.9342	0
0.10252	1.7859	0
0.10432	2.0401	0
0.10612	2.1673	0
0.10791	2.0401	0
0.10971	2.0825	0
0.11151	1.913	0
0.11331	1.8918	0
0.11511	1.913	0
0.11691	2.0189	0
0.11871	1.9342	0
0.1205	1.9342	0
0.1223	1.8918	0
0.1241	2.0613	0
0.1259	2.0825	0
0.1277	1.8706	0
0.1295	1.8918	0
0.13129	1.8706	0
0.13309	2.1249	0
0.13489	1.8282	0
0.13669	2.0825	0
0.13849	1.913	0
0.14029	2.0189	0
0.14209	1.9554	0
0.14388	1.9342	0
0.14568	1.8706	0
0.14748	1.7647	0
0.14928	2.0825	0
0.15108	1.9342	0
0.15288	2.1673	0
0.15468	2.0613	0
0.15647	1.8706	0
0.15827	1.8494	0
0.16007	1.8918	0
0.16187	1.913	0
0.16367	1.913	0
0.16547	1.8706	0
0.16727	1.9342	0
0.16906	2.0825	0
0.17086	1.9766	0
0.17266	1.913	0
0.17446	2.1249	0
0.17626	2.1885	0
0.17806	1.9554	0
0.17986	1.913	0
0.18165	2.1461	0
0.18345	1.9554	0
0.18525	1.9978	0
0.18705	1.8494	0
0.18885	1.9978	0
0.19065	2.1673	0
0.19245	1.8282	0
0.19424	2.0189	0
0.19604	1.8706	0
0.19784	2.1037	0
0.19964	1.8918	0
0.20144	2.0189	0
0.20324	1.913	0
0.20504	1.9342	0
0.20683	1.9978	0
0.20863	1.8706	0
0.21043	1.9978	0
0.21223	1.8494	0
0.21403	2.1885	0
0.21583	1.9342	0
0.21763	1.9342	0
0.21942	1.8918	0
0.22122	1.8918	0
0.22302	2.1249	0
0.22482	1.8918	0
0.22662	2.0401	0
0.22842	1.8494	0
0.23022	2.1673	0
0.23201	1.9766	0
0.23381	2.1885	0
0.23561	2.0189	0
0.23741	1.7435	0
0.23921	1.9978	0
0.24101	1.8918	0
0.24281	2.0613	0
0.2446	2.0613	0
0.2464	1.9978	0
0.2482	1.8706	0
0.25	1.8494	0
0.2518	1.9766	0
0.2536	2.1461	0
0.2554	1.9766	0
0.25719	1.9342	0
0.25899	2.0825	0
0.26079	2.0189	0
0.26259	2.1461	0
0.26439	1.807	0
0.26619	1.913	0
0.26799	1.9342	0
0.26978	2.1037	0
0.27158	2.0825	0
0.27338	1.807	0
0.27518	1.9978	0
0.27698	1.9978	0
0.27878	1.8706	0
0.28058	2.1037	0
0.28237	1.7223	0
0.28417	2.0189	0
0.28597	2.1461	0
0.28777	2.0401	0
0.28957	1.9554	0
0.29137	1.8706	0
0.29317	1.913	0
0.29496	2.1885	0
0.29676	2.0189	0
0.29856	2.1673	0
0.30036	1.9978	0
0.30216	1.8706	0
0.30396	2.0189	0
0.30576	2.0825	0
0.30755	1.9342	0
0.30935	1.9766	0
0.31115	1.8918	0
0.31295	1.9342	0
0.31475	1.8918	0
0.31655	2.1461	0
0.31835	1.8918	0
0.32014	2.1673	0
0.32194	1.9342	0
0.32374	1.8918	0
0.32554	1.913	0
0.32734	1.7647	0
0.32914	2.1249	0
0.33094	2.1461	0
0.33273	2.0401	0
0.33453	2.0825	0
0.33633	1.8918	0
0.33813	1.9342	0
0.33993	1.8918	0
0.34173	1.9766	0
0.34353	2.1249	0
0.34532	2.0189	0
0.34712	1.8918	0
0.34892	2.1037	0
0.35072	1.9978	0
0.35252	1.913	0
0.35432	1.9342	0
0.35612	1.9342	0
0.35791	1.9342	0
0.35971	1.9342	0
0.36151	2.1673	0
0.36331	1.8494	0
0.36511	2.1885	0
0.36691	1.913	0
0.36871	1.8706	0
0.3705	1.8706	0
0.3723	1.7435	0
0.3741	1.9978	0
0.3759	1.913	0
0.3777	2.0401	0
0.3795	2.0613	0
0.38129	1.8918	0
0.38309	1.913	0
0.38489	1.8918	0
0.38669	1.9978	0
0.38849	2.1673	0
0.39029	1.9342	0
0.39209	1.9554	0
0.39388	2.0189	0
0.39568	1.9978	0
0.39748	1.8918	0
0.39928	2.0401	0
0.40108	2.0401	0
0.40288	2.1885	0
0.40468	1.9766	0
0.40647	2.0613	0
0.40827	1.7435	0
0.41007	2.1249	0
0.41187	1.9342	0
0.41367	1.8282	0
0.41547	1.8706	0
0.41727	1.7859	0
0.41906	1.9766	0
0.42086	2.1673	0
0.42266	2.0401	0
0.42446	2.0613	0
0.42626	1.9554	0
0.42806	1.913	0
0.42986	1.913	0
0.43165	2.0613	0
0.43345	2.1461	0
0.43525	1.9978	0
0.43705	1.8918	0
0.43885	2.0189	0
0.44065	2.0825	0
0.44245	2.1885	0
0.44424	1.7435	0
0.44604	2.1249	0
0.44784	1.913	0
0.44964	1.807	0
0.45144	2.0401	0
0.45324	1.9766	0
0.45504	2.0613	0
0.45683	1.8918	0
0.45863	1.913	0
0.46043	2.1249	0
0.46223	1.7223	0
0.46403	2.1885	0
0.46583	1.913	0
0.46763	2.0825	0
0.46942	2.0825	0
0.47122	1.807	0
0.47302	1.9554	0
0.47482	1.8918	0
0.47662	1.9978	0
0.47842	1.8918	0
0.48022	1.8918	0
0.48201	1.913	0
0.48381	2.0825	0
0.48561	2.1673	0
0.48741	2.1249	0
0.48921	1.7223	0
0.49101	2.1249	0
0.49281	1.9554	0
0.4946	1.913	0
0.4964	2.1037	0
0.4982	1.8282	0
0.5	1.9766	0
0.5018	1.8918	0
0.5036	1.8918	0
0.5054	1.9342	0
0.50719	1.7223	0
0.50899	1.9766	0
0.51079	1.913	0
0.51259	2.0401	0
0.51439	1.913	0
0.51619	1.8706	0
0.51799	2.0189	0
0.51978	1.9342	0
0.52158	2.0401	0
0.52338	1.8918	0
0.52518	1.8706	0
0.52698	1.913	0
0.52878	2.0613	0
0.53058	1.8918	0
0.53237	1.9342	0
0.53417	1.8918	0
0.53597	1.9554	0
0.53777	2.0189	0
0.53957	1.9342	0
0.54137	2.0825	0
0.54317	1.7647	0
0.54496	2.0613	0
0.54676	2.0613	0
0.54856	1.9766	0
0.55036	1.9342	0
0.55216	1.7647	0
0.55396	1.913	0
0.55576	1.8918	0
0.55755	2.0613	0
0.55935	1.9766	0
0.56115	1.9766	0
0.56295	2.0189	0
0.56475	1.8494	0
0.56655	1.9342	0
0.56835	1.9766	0
0.57014	1.9978	0
0.57194	1.9554	0
0.57374	2.2309	0
0.57554	1.9554	0
0.57734	1.9554	0
0.57914	1.913	0
0.58094	2.2309	0
0.58273	2.0825	0
0.58453	1.9342	0
0.58633	2.1673	0
0.58813	1.9554	0
0.58993	2.0189	0
0.59173	2.1885	0
0.59353	2.1249	0
0.59532	2.0189	0
0.59712	1.7647	0
0.59892	2.1885	0
0.60072	2.2097	0
0.60252	2.0401	0
0.60432	2.0189	0
0.60612	2.0189	0
0.60791	1.9766	0
0.60971	1.913	0
0.61151	2.1885	0
0.61331	2.1885	0
0.61511	1.9766	0
0.61691	1.913	0
0.61871	2.1037	0
0.6205	2.1037	0
0.6223	1.9342	0
0.6241	1.9978	0
0.6259	1.9342	0
0.6277	2.1461	0
0.6295	1.9766	0
0.63129	2.0613	0
0.63309	1.7435	0
0.63489	2.1461	0
0.63669	1.8494	0
0.63849	1.9554	0
0.64029	1.913	0
0.64209	2.0613	0
0.64388	1.9978	0
0.64568	1.8918	0
0.64748	2.0401	0
0.64928	1.9978	0
0.65108	1.8706	0
0.65288	1.9342	0
0.65468	2.0189	0
0.65647	2.0401	0
0.65827	1.8918	0
0.66007	1.9978	0
0.66187	1.8918	0
0.66367	2.0401	0
0.66547	2.0613	0
0.66727	2.1885	0
0.66906	1.7647	0
0.67086	1.8706	0
0.67266	1.8282	0
0.67446	1.8706	0
0.67626	2.0401	0
0.67806	1.7435	0
0.67986	2.0825	0
0.68165	1.9978	0
0.68345	1.913	0
0.68525	1.913	0
0.68705	1.8918	0
0.68885	2.0189	0
0.69065	1.9554	0
0.69245	2.1037	0
0.69424	1.9342	0
0.69604	2.0189	0
0.69784	1.9978	0
0.69964	2.1461	0
0.70144	1.9766	0
0.70324	1.9342	0
0.70504	2.1249	0
0.70683	2.2097	0
0.70863	2.0825	0
0.71043	1.8706	0
0.71223	2.1249	0
0.71403	1.8918	0
0.71583	1.913	0
0.71763	2.1673	0
0.71942	2.1673	0
0.72122	2.0825	0
0.72302	1.7223	0
0.72482	1.9978	0
0.72662	1.913	0
0.72842	1.8494	0
0.73022	1.913	0
0.73201	1.7435	0
0.73381	2.0401	0
0.73561	1.9766	0
0.73741	2.1461	0
0.73921	1.9554	0
0.74101	1.8706	0
0.74281	1.913	0
0.7446	2.1461	0
0.7464	1.9554	0
0.7482	2.1885	0
0.75	1.8494	0
0.7518	2.1673	0
0.7536	2.0825	0
0.7554	2.1461	0
0.75719	1.913	0
0.75899	1.913	0
0.76079	1.9342	0
0.76259	1.9766	0
0.76439	1.8918	0
0.76619	2.0189	0
0.76799	2.0189	0
0.76978	2.0401	0
0.77158	2.0401	0
0.77338	1.8918	0
0.77518	2.0825	0
0.77698	1.8918	0
0.77878	1.9978	0
0.78058	1.9342	0
0.78237	2.1461	0
0.78417	2.0189	0
0.78597	1.8706	0
0.78777	1.9766	0
0.78957	1.9342	0
0.79137	1.9766	0
0.79317	1.9342	0
0.79496	1.8918	0
0.79676	2.1673	0
0.79856	2.0613	0
0.80036	2.0613	0
0.80216	1.8918	0
0.80396	1.7223	0
0.80576	1.913	0
0.80755	2.1249	0
0.80935	1.913	0
0.81115	2.1885	0
0.81295	1.8282	0
0.81475	2.0613	0
0.81655	1.8494	0
0.81835	1.913	0
0.82014	1.8706	0
0.82194	2.0613	0
0.82374	1.9978	0
0.82554	2.1249	0
0.82734	2.0401	0
0.82914	2.0189	0
0.83094	2.0613	0
0.83273	1.9978	0
0.83453	2.0825	0
0.83633	1.9766	0
0.83813	1.9554	0
0.83993	1.9766	0
0.84173	1.913	0
0.84353	2.1673	0
0.84532	1.8918	0
0.84712	2.1461	0
0.84892	1.8706	0
0.85072	1.9342	0
0.85252	2.1673	0
0.85432	1.9342	0
0.85612	2.0613	0
0.85791	1.807	0
0.85971	2.1249	0
0.86151	1.913	0
0.86331	1.9554	0
0.86511	2.0189	0
0.86691	1.8494	0
0.86871	1.9766	0
0.8705	1.8918	0
0.8723	2.0401	0
0.8741	2.0613	0
0.8759	1.913	0
0.8777	2.0189	0
0.8795	1.9342	0
0.88129	1.9978	0
0.88309	1.8918	0
0.88489	2.0189	0
0.88669	1.913	0
0.88849	2.0825	0
0.89029	2.0825	0
0.89209	1.9342	0
0.89388	1.8282	0
0.89568	1.9342	0
0.89748	1.9766	0
0.89928	1.913	0
0.90108	2.1461	0
0.90288	1.9766	0
0.90468	2.0825	0
0.90647	2.0613	0
0.90827	1.9342	0
0.91007	1.913	0
0.91187	1.7647	0
0.91367	2.1673	0
0.91547	1.9978	0
0.91727	2.1249	0
0.91906	1.8918	0
0.92086	1.9978	0
0.92266	1.9978	0
0.92446	1.8918	0
0.92626	2.0189	0
0.92806	1.9342	0
0.92986	1.9766	0
0.93165	1.913	0
0.93345	2.0613	0
0.93525	2.0613	0
0.93705	1.913	0
0.93885	1.8282	0
0.94065	1.913	0
0.94245	2.0401	0
0.94424	2.2097	0
0.94604	2.0613	0
0.94784	1.807	0
0.94964	2.1249	0
0.95144	1.8918	0
0.95324	1.913	0
0.95504	2.0401	0
0.95683	1.8282	0
0.95863	1.9978	0
0.96043	1.9342	0
0.96223	2.0825	0
0.96403	1.8706	0
0.96583	1.8706	0
0.96763	1.913	0
0.96942	1.9342	0
0.97122	2.0189	0
0.97302	2.1673	0
0.97482	1.8494	0
0.97662	1.913	0
0.97842	2.0613	0
0.98022	2.0401	0
0.98201	1.9554	0
0.98381	1.8918	0
0.98561	1.9342	0
0.98741	2.1249	0
0.98921	1.913	0
0.99101	2.1249	0
0.99281	1.8706	0
0.9946	2.1673	0
0.9964	1.9766	0
0.9982	1.9342	0
1	1.9978	0
1.0018	1.8918	0
1.0036	1.7647	0
1.0054	1.9766	0
1.0072	2.1673	0
1.009	1.9554	0
1.0108	1.9766	0
1.0126	1.9978	0
1.0144	1.9342	0
1.0162	1.9978	0
1.018	1.9342	0
1.0198	1.9554	0
1.0216	1.9342	0
1.0234	2.3156	0
1.0252	1.9554	0
1.027	2.1461	0
1.0288	1.8918	0
1.0306	1.8918	0
1.0324	1.9342	0
1.0342	1.9554	0
1.036	2.1249	0
1.0378	1.913	0
1.0396	2.0401	0
1.0414	1.9766	0
1.0432	1.913	0
1.045	2.1673	0
1.0468	1.7859	0
1.0486	1.9342	0
1.0504	2.2732	0
1.0522	2.1249	0
1.054	2.0613	0
1.0558	1.807	0
1.0576	1.913	0
1.0594	1.913	0
1.0612	2.0401	0
1.0629	1.9766	0
1.0647	1.9554	0
1.0665	1.913	0
1.0683	2.1885	0
1.0701	2.0613	0
1.0719	1.9554	0
1.0737	1.8706	0
1.0755	1.9554	0
1.0773	2.1037	0
1.0791	1.913	0
1.0809	2.0613	0
1.0827	2.0189	0
1.0845	2.0825	0
1.0863	1.9766	0
1.0881	1.9766	0
1.0899	1.9342	0
1.0917	2.0401	0
1.0935	1.913	0
1.0953	1.913	0
1.0971	2.1885	0
1.0989	2.0613	0
1.1007	1.8918	0
1.1025	1.9554	0
1.1043	2.252	0
1.1061	1.9978	0
1.1079	1.913	0
1.1097	1.913	0
1.1115	2.2309	0
1.1133	2.1249	0
1.1151	1.9766	0
1.1169	1.9766	0
1.1187	1.807	0
1.1205	2.1461	0
1.1223	2.1037	0
1.1241	1.8706	0
1.1259	2.0825	0
1.1277	1.807	0
1.1295	2.0825	0
1.1313	2.2097	0
1.1331	1.9766	0
1.1349	1.913	0
1.1367	1.7859	0
1.1385	1.8918	0
1.1403	2.1461	0
1.1421	2.1461	0
1.1439	1.9342	0
1.1457	1.913	0
1.1475	1.913	0
1.1493	1.9766	0
1.1511	1.913	0
1.1529	1.9554	0
1.1547	1.8494	0
1.1565	1.9766	0
1.1583	2.1461	0
1.1601	1.9342	0
1.1619	1.9766	0
1.1637	1.8494	0
1.1655	2.1673	0
1.1673	1.9554	0
1.1691	1.9342	0
1.1709	2.1037	0
1.1727	1.6799	0
1.1745	2.1249	0
1.1763	1.9978	0
1.1781	1.9978	0
1.1799	2.2097	0
1.1817	2.0613	0
1.1835	2.0401	0
1.1853	1.9554	0
1.1871	2.0401	0
1.1888	1.913	0
1.1906	1.913	0
1.1924	2.0613	0
1.1942	1.9766	0
1.196	2.1249	0
1.1978	2.1673	0
1.1996	1.913	0
1.2014	1.913	0
1.2032	2.1249	0
1.205	2.1249	0
1.2068	1.9978	0
1.2086	2.0189	0
1.2104	2.1885	0
1.2122	2.0825	0
1.214	1.913	0
1.2158	2.1461	0
1.2176	1.807	0
1.2194	2.0825	0
1.2212	2.0401	0
1.223	1.913	0
1.2248	2.0189	0
1.2266	1.807	0
1.2284	2.1673	0
1.2302	1.9978	0
1.232	2.1249	0
1.2338	1.9554	0
1.2356	2.0825	0
1.2374	1.8918	0
1.2392	1.8918	0
1.241	1.9766	0
1.2428	2.1673	0
1.2446	1.9342	0
1.2464	1.9554	0
1.2482	2.0825	0
1.25	2.0189	0
1.2518	2.1461	0
1.2536	1.7647	0
1.2554	1.9554	0
1.2572	2.0401	0
1.259	2.1885	0
1.2608	2.0825	0
1.2626	1.7859	0
1.2644	2.0825	0
1.2662	2.1461	0
1.268	2.1673	0
1.2698	1.913	0
1.2716	1.8706	0
1.2734	1.9342	0
1.2752	2.0189	0
1.277	2.1673	0
1.2788	1.8706	0
1.2806	1.9766	0
1.2824	1.913	0
1.2842	1.9978	0
1.286	2.0613	0
1.2878	1.9766	0
1.2896	1.9554	0
1.2914	2.1249	0
1.2932	2.0613	0
1.295	1.9342	0
1.2968	2.0189	0
1.2986	2.0825	0
1.3004	1.9554	0
1.3022	1.9554	0
1.304	1.9342	0
1.3058	2.0825	0
1.3076	1.807	0
1.3094	2.0825	0
1.3112	2.1461	0
1.3129	2.1885	0
1.3147	1.9554	0
1.3165	1.8706	0
1.3183	1.8494	0
1.3201	1.8918	0
1.3219	2.0825	0
1.3237	1.913	0
1.3255	1.9342	0
1.3273	2.2097	0
1.3291	2.0189	0
1.3309	1.9978	0
1.3327	1.8706	0
1.3345	1.9554	0
1.3363	1.9766	0
1.3381	2.2097	0
1.3399	1.913	0
1.3417	2.0189	0
1.3435	1.8706	0
1.3453	1.913	0
1.3471	1.9766	0
1.3489	1.9342	0
1.3507	2.1673	0
1.3525	1.8282	0
1.3543	2.1037	0
1.3561	2.0401	0
1.3579	2.1885	0
