Arousal,Valence
50,50
50,50
50,50
50,50
50,50
50,50
50,50
50,51
51,53
52,55
53,57
55,59
57,61
59,63
60,65
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
60,66
61,66
62,66
63,66
64,66
65,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,66
66,67
66,68
66,69
66,70
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
66,71
67,71
68,71
69,71
70,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,71
71,72
71,73
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,74
71,73
71,72
71,71
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,70
71,69
71,68
71,67
71,66
71,65
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
71,64
70,64
69,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
68,64
